Experiment ID,Model,Question,syntax_ok,max_cyclomatic_complexity,total_cyclomatic_complexity,maintainability_index,raw_loc,raw_lloc,raw_sloc,raw_comments,raw_multi,raw_blank,raw_single_comments,halstead_h1,halstead_h2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_calculated_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
8a4bd234-e5c0-4117-9322-427bf27934a6,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,14,14,84.59866106149924,53,31,31,13,0,9,13,2,5,3,5,7,8,13.60964047443681,22.45883937646084,1.0,22.45883937646084,1.2477132986922683,0.0074862797921536
4b4ba344-bc01-4e93-ba18-8370d717f62a,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.05486876460262,47,31,31,10,0,6,10,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
1ab2ae99-5c5d-4a28-9310-eb3317218a1a,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
6411aee2-ce12-4201-bdff-ab6bdd3ba448,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
ce0711a9-dd36-408c-a34a-a2c347aa25b7,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
95281d5c-efc0-40ef-9f98-f839e2853039,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
605a61fc-ea81-4a5a-9b5e-d0c62308a9f6,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.05486876460262,47,31,31,10,0,6,10,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
c2e8957c-d22e-411c-84c4-5411dcecfa11,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,13,13,83.16099159159468,50,32,32,11,0,7,11,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
99dead70-414f-4b16-a84d-1b193e720e2c,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,28,30,39.61171352498268,73,68,68,0,0,5,0,6,21,16,32,27,48,107.74844088268092,228.2346001038465,4.571428571428571,1043.3581719032982,57.964342883516565,0.0760782000346155
cf6b816e-a798-4c07-978a-3a69ad408501,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,7,23,52.786268349335,75,72,67,2,0,8,0,5,16,9,18,21,27,75.60964047443682,118.59257041502654,2.8125,333.5416042922621,18.530089127347896,0.0395308568050088
8133447c-8aa5-4939-8324-3311412d4b41,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,6,20,55.42080444781288,66,63,59,2,0,7,0,4,15,8,16,19,24,66.60335893412778,101.95026032264605,2.1333333333333333,217.4938886883116,12.082993816017307,0.0339834201075486
440e98b7-28b1-4f49-bac5-712dfeb36773,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,6,20,55.42080444781288,66,63,59,2,0,7,0,4,15,8,16,19,24,66.60335893412778,101.95026032264605,2.1333333333333333,217.4938886883116,12.082993816017307,0.0339834201075486
de3976c1-34ad-4432-9f49-af0cdfd7344f,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,6,18,56.8138240479162,62,60,56,2,0,6,0,4,13,7,14,17,21,56.1057163358342,85.83671966625714,2.1538461538461537,184.87908851193845,10.27106047288547,0.0286122398887523
dfc06504-2515-43ef-b64a-91fb0e2c3af4,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,5,15,59.7645884047606,56,53,49,2,0,7,0,4,11,6,11,15,17,46.05374780501028,66.41714012534482,2.0,132.83428025068963,7.379682236149424,0.0221390467084482
2d9511ff-f393-4ab2-bcdc-24bbba33d63e,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,6,16,58.16678688282724,57,54,50,2,0,7,0,4,15,8,15,19,23,66.60335893412778,97.70233280920246,2.0,195.4046656184049,10.85581475657805,0.0325674442697341
82af9668-9df2-4e66-919e-312137584785,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,10,33,36.58766224313624,103,94,94,0,0,9,0,5,27,15,30,32,45,139.9916030328505,225.0,2.7777777777777777,625.0,34.72222222222222,0.075
a52869c3-7cac-416e-9e67-882b37e11e7d,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,10,17,70.30237562397322,87,57,57,13,0,17,13,4,13,8,14,17,22,56.1057163358342,89.92418250750748,2.1538461538461537,193.68285463155456,10.76015859064192,0.0299747275025024
d5db9e6e-2e9c-4cfe-8613-0c6b8ca15c02,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,14,14,75.36443369561043,70,45,43,14,0,13,14,4,12,8,15,16,23,51.01955000865388,92.0,2.5,230.0,12.77777777777778,0.0306666666666666
571b0cc6-d03b-47a9-84ba-8b52077b460c,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,9,18,70.23152450744399,87,55,53,16,0,18,16,5,23,14,27,28,41,115.65156546374811,197.1015518043617,2.9347826086956523,578.450206382366,32.13612257679811,0.0657005172681205
3c8e9a1f-c2a1-40b6-9d93-3999c8512b20,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,8,15,73.13200667179979,92,53,53,19,0,20,19,4,19,11,20,23,31,88.71062275542812,140.2304206377674,2.1052631578947367,295.2219381847734,16.401218788042968,0.0467434735459224
24ba47c3-46a0-4b6b-9907-ca175d6a3d4a,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,10,17,70.30237562397322,87,57,57,13,0,17,13,4,13,8,14,17,22,56.1057163358342,89.92418250750748,2.1538461538461537,193.68285463155456,10.76015859064192,0.0299747275025024
b59ca74e-85c4-413f-a32b-4fe5d56c99ff,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,8,15,72.8756179011432,86,51,51,15,0,20,15,4,16,9,17,20,26,72.0,112.37013046707143,2.125,238.7865272425268,13.265918180140378,0.0374567101556904
c060422a-030d-48a4-8d37-6460bb310486,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,16,16,73.84950790491826,76,47,45,17,0,14,17,6,19,12,23,25,35,96.22039775975506,162.53496664211536,3.631578947368421,590.2585630687348,32.79214239270749,0.0541783222140384
89c47f1f-ee32-46f5-9365-a5a1dcd3c371,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,10,16,71.09771666939486,82,54,54,12,0,16,12,4,12,7,13,16,20,51.01955000865388,80.0,2.1666666666666665,173.33333333333331,9.629629629629628,0.0266666666666666
eb78dcf2-af8f-40be-ab1f-9981c8f2a106,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,9,16,72.33259857884813,82,51,49,16,0,17,16,5,20,12,23,25,35,98.04820237218406,162.53496664211536,2.875,467.2880290960817,25.960446060893428,0.0541783222140384
3e745621-2424-4711-8c38-31321495ae4a,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,8,15,71.01946943482406,73,50,50,11,0,12,11,4,15,9,16,19,25,66.60335893412778,106.19818783608964,2.1333333333333333,226.5561340503245,12.586451891684696,0.0353993959453632
8a80c82a-8b52-483e-afb8-bd40bf1cbf7c,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,19,27,63.82209113928236,95,63,63,12,0,20,12,5,25,14,31,30,45,127.70604521880492,220.8100768023833,3.1,684.5112380873884,38.02840211596602,0.0736033589341277
c479febd-aa7a-45aa-be7f-629f85b28981,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,7,16,72.64627849138894,86,54,54,13,0,19,13,4,9,6,10,13,16,36.52932501298081,59.20703549025748,2.2222222222222223,131.57118997834996,7.309510554352776,0.0197356784967524
e695f060-1e29-4578-b837-5be20a31cf22,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,14,67.91948272783885,70,54,50,6,0,14,6,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653
e33555bc-bab8-4e68-ba73-e117e072e1c1,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,14,66.18144384306058,70,55,51,5,0,14,5,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653
0c4ef255-1bce-4762-b18f-c2e87c93332c,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,13,71.2864084676567,57,45,45,5,0,7,5,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
e66545b7-0087-435c-a568-977cbadc76e2,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,14,66.35527778833821,70,54,51,5,0,14,5,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653
00dc294f-452d-4164-88bf-b9b334fd9ec5,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,13,71.2864084676567,57,45,45,5,0,7,5,3,5,3,5,8,8,16.36452797660028,24.0,1.5,36.0,2.0,0.008
dfedf044-b8a4-4f80-8619-bd25ff3e0bb3,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,16,63.82939533542712,74,56,54,5,0,15,5,5,12,7,13,17,20,54.62919048309069,81.7492568250068,2.708333333333333,221.4042372343934,12.300235401910744,0.0272497522750022
aadc4eeb-4e26-433a-930e-b17510b8a7f6,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,14,66.18144384306058,70,55,51,5,0,14,5,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653
74a4a3c3-c22f-496b-97b8-c03a9647e61a,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,14,66.18144384306058,70,55,51,5,0,14,5,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653
f9528d5e-1ad1-4cdd-bda9-350fbb6bb4ac,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,14,66.18144384306058,70,55,51,5,0,14,5,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653
d78850b1-b533-4fd0-92ed-d7e3e540649e,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,6,14,66.18144384306058,70,55,51,5,0,14,5,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271644,6.273684376262024,0.0167298250033653
5c396f2a-5867-47b4-af3f-5f5e45bfc503,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,7,7,89.10029996581663,40,20,20,12,0,9,11,3,6,4,7,9,11,20.264662506490406,34.86917501586544,1.75,61.02105627776452,3.3900586820980285,0.0116230583386218
36df5e6e-2a7c-4d14-a578-af18fcb79588,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,7,7,91.55171982289092,42,22,22,13,0,8,12,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
da5636f4-2019-488a-a776-86f45c4265b5,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,7,7,91.55171982289092,43,22,22,13,0,9,12,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
06eacf92-f484-417b-8b14-792afe15a49c,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,7,7,91.55171982289092,42,22,22,13,0,8,12,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
95714038-ee33-490e-9bf5-a1eef0c3e25c,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,7,7,91.55171982289092,43,22,22,13,0,9,12,2,3,2,3,5,5,6.754887502163469,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456
